X1,X2,X3,X4,X5,Y
225,150,75,45,7.49E-06,148.6082
225,150,75,72.3678,45,154.9911
225,150,75,54.7356,45,150.1466
225,150,93.3333,90,0,161.3122
225,150,93.3333,45,0,167.7864
225,150,93.3333,67.5,2.36E-06,161.4471
225,150,93.3333,68.6329,22.5,179.9651
225,150,93.3333,47.2658,22.5,174.7091
225,150,93.3333,45,7.21E-06,161.5916
225,150,93.3333,72.3678,45,170.9691
225,150,93.3333,54.7356,45,163.5698
225,150,111.6667,90,0,172.2456
225,150,111.6667,67.5,0,170.3357
225,150,111.6667,45,0,179.8852
225,150,111.6667,67.5,4.00E-06,172.4045
225,150,111.6667,68.6329,22.5,195.9186
225,150,111.6667,47.2658,22.5,188.9787
225,150,111.6667,72.3678,45,184.802
225,150,111.6667,54.7356,45,174.9146
225,150,130,90,0,181.7208
225,150,130,67.5,0,179.3754
225,150,130,45,0,190.314
225,150,130,67.5,4.45E-06,181.9008
225,150,130,68.6329,22.5,209.9053
225,150,130,47.2658,22.5,201.4086
225,150,130,72.3678,45,197.0197
225,150,130,54.7356,45,184.7476
250,47.1429,38.3333,90,0,138.572
250,47.1429,38.3333,67.5,0,140.0386
250,47.1429,38.3333,45,0,127.2447
250,47.1429,38.3333,67.5,1.24E-06,138.1384
250,47.1429,38.3333,47.2658,22.5,126.2878
250,47.1429,38.3333,45,6.47E-06,137.7219
250,47.1429,38.3333,72.3678,45,131.157
250,47.1429,38.3333,54.7356,45,132.9233
250,64.2857,38.3333,90,0,138.1226
250,64.2857,38.3333,67.5,0,139.3947
250,64.2857,38.3333,45,0,128.0049
250,64.2857,38.3333,67.5,4.28E-06,137.7756
250,64.2857,38.3333,68.6329,22.5,124.8573
250,64.2857,38.3333,47.2658,22.5,126.9086
250,64.2857,38.3333,90,45,137.4386
250,64.2857,38.3333,54.7356,45,133.2399
250,64.2857,56.6667,90,0,160.0275
250,64.2857,56.6667,67.5,0,160.9301
250,64.2857,56.6667,45,0,154.2088
250,64.2857,56.6667,67.5,1.60E-06,159.8365
250,64.2857,56.6667,68.6329,22.5,151.1538
250,64.2857,56.6667,47.2658,22.5,152.8813
250,64.2857,56.6667,90,45,159.6473
250,64.2857,56.6667,54.7356,45,157.196
250,81.4286,38.3333,90,0,136.8759
250,81.4286,38.3333,67.5,0,137.955
250,81.4286,38.3333,45,0,128.1054
250,81.4286,38.3333,67.5,7.97E-07,136.6068
250,81.4286,38.3333,68.6329,22.5,125.078
250,81.4286,38.3333,90,45,136.3414
250,81.4286,38.3333,72.3678,45,130.9762
250,81.4286,38.3333,54.7356,45,132.7841
250,81.4286,56.6667,90,0,159.0175
250,81.4286,56.6667,67.5,0,159.7077
250,81.4286,56.6667,45,0,154.4789
250,81.4286,56.6667,67.5,5.28E-07,158.8837
250,81.4286,56.6667,68.6329,22.5,151.8744
250,81.4286,56.6667,47.2658,22.5,153.2648
250,81.4286,56.6667,90,45,158.7492
250,81.4286,56.6667,54.7356,45,156.8972
250,81.4286,75,90,0,175.8973
250,81.4286,75,67.5,0,176.1328
250,81.4286,75,45,0,174.5516
250,81.4286,75,67.5,4.56E-06,175.8598
250,81.4286,75,47.2658,22.5,174.0606
250,81.4286,75,45,3.31E-06,175.8213
250,81.4286,75,72.3678,45,174.6241
250,81.4286,75,54.7356,45,175.2641
250,98.5714,38.3333,90,0,134.8366
250,98.5714,38.3333,67.5,0,135.7191
250,98.5714,38.3333,45,0,127.5329
250,98.5714,38.3333,67.5,1.04E-06,134.633
250,98.5714,38.3333,68.6329,22.5,124.6823
250,98.5714,38.3333,47.2658,22.5,126.2717
250,98.5714,38.3333,72.3678,45,129.7993
250,98.5714,38.3333,54.7356,45,131.545
250,98.5714,56.6667,90,0,157.1063
250,98.5714,56.6667,67.5,0,157.5828
250,98.5714,56.6667,45,0,153.9247
250,98.5714,56.6667,67.5,4.70E-06,157.0208
250,98.5714,56.6667,68.6329,22.5,151.8992
250,98.5714,56.6667,47.2658,22.5,152.9239
250,98.5714,56.6667,45,1.24E-06,156.9346
250,98.5714,56.6667,72.3678,45,154.4264
250,98.5714,75,90,0,174.1251
250,98.5714,75,67.5,0,174.1433
250,98.5714,75,45,0,174.0202
250,98.5714,75,67.5,2.33E-06,174.1222
250,98.5714,75,68.6329,22.5,173.9328
250,98.5714,75,47.2658,22.5,173.9767
250,98.5714,75,90,45,174.1197
250,98.5714,75,72.3678,45,174.0232
250,98.5714,93.3333,90,0,187.8947
250,98.5714,93.3333,45,0,190.1989
250,98.5714,93.3333,67.5,4.52E-06,187.95
250,98.5714,93.3333,68.6329,22.5,192.4786
250,98.5714,93.3333,47.2658,22.5,191.3732
250,98.5714,93.3333,90,45,188.0066
250,98.5714,93.3333,72.3678,45,190.405
250,98.5714,93.3333,54.7356,45,188.9374
250,115.7143,38.3333,90,0,131.9693
250,115.7143,38.3333,67.5,0,132.657
250,115.7143,38.3333,45,0,126.2436
250,115.7143,38.3333,67.5,1.01E-06,131.8252
250,115.7143,38.3333,68.6329,22.5,123.6651
250,115.7143,38.3333,45,3.47E-06,131.6802
250,115.7143,38.3333,72.3678,45,127.884
250,115.7143,38.3333,54.7356,45,129.4844
250,115.7143,56.6667,90,0,154.2501
250,115.7143,56.6667,67.5,0,154.514
250,115.7143,56.6667,45,0,152.4838
250,115.7143,56.6667,67.5,2.50E-07,154.2068
250,115.7143,56.6667,68.6329,22.5,151.2156
250,115.7143,56.6667,47.2658,22.5,151.8248
250,115.7143,56.6667,72.3678,45,152.7079
250,115.7143,56.6667,54.7356,45,153.4935
250,115.7143,75,90,0,171.3303
250,115.7143,75,45,0,172.4855
250,115.7143,75,67.5,4.47E-06,171.3575
250,115.7143,75,68.6329,22.5,173.5608
250,115.7143,75,47.2658,22.5,173.0544
250,115.7143,75,90,45,171.3855
250,115.7143,75,72.3678,45,172.4978
250,115.7143,75,54.7356,45,171.8233
250,115.7143,93.3333,90,0,185.1752
250,115.7143,93.3333,67.5,0,184.5192
250,115.7143,93.3333,45,0,188.5951
250,115.7143,93.3333,68.6329,22.5,192.379
250,115.7143,93.3333,47.2658,22.5,190.6105
250,115.7143,93.3333,45,1.17E-06,185.3309
250,115.7143,93.3333,72.3678,45,189.0526
250,115.7143,93.3333,54.7356,45,186.6426
250,115.7143,111.6667,90,0,196.8052
250,115.7143,111.6667,67.5,0,195.7038
250,115.7143,111.6667,67.5,3.78E-06,196.917
250,115.7143,111.6667,68.6329,22.5,208.6141
250,115.7143,111.6667,47.2658,22.5,205.5552
250,115.7143,111.6667,45,2.68E-06,197.034
250,115.7143,111.6667,72.3678,45,203.3299
250,115.7143,111.6667,54.7356,45,199.0744
250,132.8571,38.3333,90,0,128.211
250,132.8571,38.3333,67.5,0,128.7027
250,132.8571,38.3333,45,0,124.1468
250,132.8571,38.3333,68.6329,22.5,121.9946
250,132.8571,38.3333,47.2658,22.5,123.0355
250,132.8571,38.3333,45,5.88E-06,128.0238
250,132.8571,38.3333,72.3678,45,125.1795
250,132.8571,38.3333,54.7356,45,126.5202
250,132.8571,56.6667,90,0,150.3672
250,132.8571,56.6667,67.5,0,150.4158
250,132.8571,56.6667,45,0,150.0461
250,132.8571,56.6667,67.5,3.02E-06,150.3597
250,132.8571,56.6667,68.6329,22.5,149.7813
250,132.8571,56.6667,47.2658,22.5,149.903
250,132.8571,56.6667,72.3678,45,150.0732
250,132.8571,56.6667,54.7356,45,150.2366
250,132.8571,75,90,0,167.4179
250,132.8571,75,67.5,0,166.9998
250,132.8571,75,67.5,4.82E-06,167.4705
250,132.8571,75,68.6329,22.5,172.366
250,132.8571,75,47.2658,22.5,171.2089
250,132.8571,75,90,45,167.5244
250,132.8571,75,72.3678,45,169.9685
250,132.8571,75,54.7356,45,168.3869
250,132.8571,93.3333,90,0,181.2732
250,132.8571,93.3333,67.5,0,180.4016
250,132.8571,93.3333,45,0,185.7634
250,132.8571,93.3333,67.5,2.79E-06,181.3686
250,132.8571,93.3333,68.6329,22.5,191.4032
250,132.8571,93.3333,47.2658,22.5,188.8518
250,132.8571,93.3333,45,7.28E-06,181.4676
250,132.8571,93.3333,54.7356,45,183.0866
250,132.8571,111.6667,90,0,192.9341
250,132.8571,111.6667,67.5,0,191.6262
250,132.8571,111.6667,45,0,199.0963
250,132.8571,111.6667,67.5,7.76E-07,193.0602
250,132.8571,111.6667,47.2658,22.5,203.8829
250,132.8571,111.6667,90,45,193.1922
250,132.8571,111.6667,72.3678,45,201.0136
250,132.8571,111.6667,54.7356,45,195.4347
250,132.8571,130,90,0,202.9939
250,132.8571,130,67.5,0,201.2591
250,132.8571,130,45,0,210.5295
250,132.8571,130,67.5,1.36E-06,203.1423
250,132.8571,130,68.6329,22.5,222.2482
250,132.8571,130,47.2658,22.5,216.9522
250,132.8571,130,45,7.28E-06,203.3004
250,132.8571,130,72.3678,45,213.6845
250,150,38.3333,90,0,123.4453
250,150,38.3333,67.5,0,123.736
250,150,38.3333,45,0,121.1011
250,150,38.3333,67.5,5.12E-06,123.3956
250,150,38.3333,47.2658,22.5,120.2872
250,150,38.3333,90,45,123.3455
250,150,38.3333,72.3678,45,121.5912
250,150,38.3333,54.7356,45,122.5164
250,150,75,90,0,162.2283
250,150,75,67.5,0,161.5854
250,150,75,45,0,165.8074
250,150,75,68.6329,22.5,170.2491
250,150,75,47.2658,22.5,168.2951
250,150,75,90,45,162.381
250,150,75,72.3678,45,166.2998
250,150,75,54.7356,45,163.5856
250,150,111.6667,90,0,187.6515
250,150,111.6667,67.5,0,186.1286
250,150,111.6667,45,0,194.5832
250,150,111.6667,67.5,3.73E-06,187.7913
250,150,111.6667,68.6329,22.5,206.0004
250,150,111.6667,47.2658,22.5,200.9731
250,150,111.6667,72.3678,45,197.4235
250,150,111.6667,54.7356,45,190.2736
50,30,29.1667,90,0,49.1149
50,30,29.1667,67.5,0,48.4568
50,30,29.1667,45,0,51.7172
50,30,29.1667,67.5,3.19E-06,49.1652
50,30,29.1667,68.6329,22.5,56.8458
50,30,29.1667,47.2658,22.5,54.5621
50,30,29.1667,72.3678,45,53.3547
50,30,29.1667,54.7356,45,50.1092
70,30,20,90,0,54.1418
70,30,20,67.5,0,54.1418
70,30,20,45,0,54.1418
70,30,20,67.5,5.34E-06,54.1418
70,30,20,68.6329,22.5,54.1418
70,30,20,47.2658,22.5,54.1418
70,30,20,45,7.28E-06,54.1418
70,30,20,72.3678,45,54.1418
70,30,29.1667,67.5,0,62.6868
70,30,29.1667,45,0,64.5218
70,30,29.1667,67.5,5.10E-07,63.0291
70,30,29.1667,68.6329,22.5,66.256
70,30,29.1667,47.2658,22.5,65.4311
70,30,29.1667,45,3.95E-06,63.0641
70,30,29.1667,72.3678,45,64.7886
70,30,29.1667,54.7356,45,63.6704
90,30,20,90,0,63.1039
90,30,20,67.5,0,63.4126
90,30,20,45,0,61.0587
90,30,20,67.5,1.38E-06,63.0441
90,30,20,68.6329,22.5,59.9034
90,30,20,47.2658,22.5,60.5181
90,30,20,45,1.12E-06,62.9842
90,30,20,54.7356,45,62.1512
90,30,29.1667,90,0,73.4318
90,30,29.1667,45,0,73.2834
90,30,29.1667,67.5,3.66E-06,73.428
90,30,29.1667,68.6329,22.5,73.1633
90,30,29.1667,47.2658,22.5,73.2241
90,30,29.1667,90,45,73.4235
90,30,29.1667,72.3678,45,73.2852
90,30,29.1667,54.7356,45,73.362
110,30,20,90,0,70.5923
110,30,20,67.5,0,71.1683
110,30,20,45,0,66.4354
110,30,20,67.5,3.15E-06,70.4552
110,30,20,68.6329,22.5,64.7436
110,30,20,47.2658,22.5,65.7449
110,30,20,90,45,70.3202
110,30,20,54.7356,45,68.5922
130,30,20,90,0,77.1627
130,30,20,45,0,70.8967
130,30,20,67.5,5.00E-06,76.9382
130,30,20,68.6329,22.5,69.0168
130,30,20,47.2658,22.5,70.2768
130,30,20,45,5.65E-06,76.7208
130,30,20,72.3678,45,73.0246
130,30,20,54.7356,45,74.0927
130,30,29.1667,90,0,89.8322
130,30,29.1667,67.5,0,90.4405
130,30,29.1667,45,0,85.9426
130,30,29.1667,67.5,5.94E-06,89.6995
130,30,29.1667,47.2658,22.5,85.1234
130,30,29.1667,90,45,89.5674
130,30,29.1667,72.3678,45,86.7335
130,30,29.1667,54.7356,45,87.9077
150,30,20,90,0,83.0851
150,30,20,67.5,0,84.0779
150,30,20,45,0,74.7445
150,30,20,67.5,5.25E-06,82.7685
150,30,20,68.6329,22.5,72.8934
150,30,20,47.2658,22.5,74.3271
150,30,20,45,1.05E-06,82.4654
150,30,20,54.7356,45,78.9498
150,30,29.1667,90,0,96.7355
150,30,29.1667,67.5,0,97.5894
150,30,29.1667,45,0,90.939
150,30,29.1667,67.5,1.86E-06,96.521
150,30,29.1667,68.6329,22.5,88.5731
150,30,29.1667,90,45,96.3136
150,30,29.1667,72.3678,45,92.4562
150,30,29.1667,54.7356,45,93.8345
170,30,20,90,0,88.5158
170,30,20,67.5,0,89.6657
170,30,20,67.5,5.53E-06,88.1057
170,30,20,68.6329,22.5,76.468
170,30,20,47.2658,22.5,78.0144
170,30,20,90,45,87.7184
170,30,20,72.3678,45,82.531
170,30,20,54.7356,45,83.3303
170,30,29.1667,90,0,103.058
170,30,29.1667,67.5,0,104.1291
170,30,29.1667,45,0,95.3635
170,30,29.1667,68.6329,22.5,92.7821
170,30,29.1667,47.2658,22.5,94.5121
170,30,29.1667,90,45,102.4704
170,30,29.1667,72.3678,45,97.7346
170,30,29.1667,54.7356,45,99.1777
190,30,20,90,0,93.5561
190,30,20,67.5,0,94.8339
190,30,20,45,0,81.1861
190,30,20,67.5,4.41E-06,93.0528
190,30,20,47.2658,22.5,81.4195
190,30,20,45,3.26E-06,92.5827
190,30,20,72.3678,45,86.7916
190,30,20,54.7356,45,87.3416
190,30,29.1667,90,0,108.9164
190,30,29.1667,67.5,0,110.1798
190,30,29.1667,45,0,99.3464
190,30,29.1667,67.5,5.96E-06,108.5306
190,30,29.1667,68.6329,22.5,96.6987
190,30,29.1667,47.2658,22.5,98.6267
190,30,29.1667,45,2.32E-06,108.1602
190,30,29.1667,72.3678,45,102.6563
210,30,20,90,0,98.2743
210,30,20,67.5,0,99.6576
210,30,20,67.5,2.26E-06,97.6796
210,30,20,68.6329,22.5,82.9378
210,30,20,47.2658,22.5,84.5934
210,30,20,90,45,97.1295
210,30,20,72.3678,45,90.8028
210,30,20,54.7356,45,91.0555
210,30,29.1667,90,0,114.3934
210,30,29.1667,67.5,0,115.8242
210,30,29.1667,45,0,102.9728
210,30,29.1667,67.5,8.20E-07,113.919
210,30,29.1667,68.6329,22.5,100.3733
210,30,29.1667,45,2.67E-06,113.4675
210,30,29.1667,72.3678,45,107.2815
210,30,29.1667,54.7356,45,108.5843
230,30,20,67.5,0,104.1892
230,30,20,45,0,86.4831
230,30,20,67.5,5.83E-06,102.0388
230,30,20,68.6329,22.5,85.9069
230,30,20,47.2658,22.5,87.573
230,30,20,45,8.76E-07,101.4107
230,30,20,72.3678,45,94.6014
230,30,20,54.7356,45,94.5225
230,30,29.1667,90,0,119.5468
230,30,29.1667,67.5,0,121.1234
230,30,29.1667,45,0,106.3069
230,30,29.1667,67.5,5.72E-06,118.9847
230,30,29.1667,68.6329,22.5,103.8433
230,30,29.1667,47.2658,22.5,106.0337
230,30,29.1667,72.3678,45,111.6567
230,30,29.1667,54.7356,45,112.7945
250,30,29.1667,90,0,124.4232
250,30,29.1667,45,0,109.3886
250,30,29.1667,67.5,3.57E-06,123.7733
250,30,29.1667,68.6329,22.5,107.1388
250,30,29.1667,47.2658,22.5,109.4096
250,30,29.1667,45,7.30E-06,123.1652
250,30,29.1667,72.3678,45,115.8147
250,30,29.1667,54.7356,45,116.7447
50,42,20,90,0,32.7987
50,42,20,67.5,0,32.1779
50,42,20,45,0,34.3394
50,42,20,67.5,1.09E-06,32.8496
50,42,20,47.2658,22.5,38.056
50,42,20,90,45,32.9062
50,42,20,72.3678,45,36.754
50,42,20,54.7356,45,33.1692
50,42,29.1667,90,0,38.9566
50,42,29.1667,67.5,0,37.9976
50,42,29.1667,45,0,40.8199
50,42,29.1667,67.5,1.23E-06,39.0325
50,42,29.1667,68.6329,22.5,50.705
50,42,29.1667,90,45,39.1165
50,42,29.1667,72.3678,45,45.0132
50,42,29.1667,54.7356,45,39.3852
70,42,20,90,0,50.322
70,42,20,67.5,0,50.1248
70,42,20,67.5,1.01E-06,50.3455
70,42,20,68.6329,22.5,52.803
70,42,20,47.2658,22.5,52.2068
70,42,20,45,2.02E-06,50.37
70,42,20,72.3678,45,51.5717
70,42,20,54.7356,45,50.7499
70,42,29.1667,90,0,59.0128
70,42,29.1667,67.5,0,58.5133
70,42,29.1667,45,0,61.386
70,42,29.1667,67.5,2.50E-06,59.0608
70,42,29.1667,68.6329,22.5,65.1752
70,42,29.1667,47.2658,22.5,63.4994
70,42,29.1667,45,3.81E-06,59.1118
70,42,29.1667,72.3678,45,62.2428
70,42,29.1667,54.7356,45,59.9059
70,42,38.3333,90,0,65.8137
70,42,38.3333,67.5,0,65.0104
70,42,38.3333,45,0,69.1017
70,42,38.3333,67.5,5.78E-07,65.8775
70,42,38.3333,68.6329,22.5,75.3374
70,42,38.3333,47.2658,22.5,72.5675
70,42,38.3333,45,4.57E-06,65.9472
70,42,38.3333,72.3678,45,70.9936
70,42,38.3333,54.7356,45,67.0646
90,42,20,90,0,60.977
90,42,20,67.5,0,61.1004
90,42,20,45,0,60.1424
90,42,20,67.5,3.33E-06,60.9564
90,42,20,47.2658,22.5,59.8356
90,42,20,90,45,60.936
90,42,20,72.3678,45,60.254
90,42,20,54.7356,45,60.62
90,42,29.1667,90,0,71.2568
90,42,29.1667,67.5,0,71.1859
90,42,29.1667,45,0,72.2772
90,42,29.1667,67.5,2.91E-06,71.3721
90,42,29.1667,68.6329,22.5,73.2052
90,42,29.1667,47.2658,22.5,72.7696
90,42,29.1667,90,45,71.3942
90,42,29.1667,72.3678,45,72.3282
90,42,29.1667,54.7356,45,71.7459
90,42,38.3333,90,0,79.3778
90,42,38.3333,67.5,0,78.9973
90,42,38.3333,45,0,81.7273
90,42,38.3333,67.5,1.00E-06,79.5089
90,42,38.3333,68.6329,22.5,84.5113
90,42,38.3333,47.2658,22.5,83.2115
90,42,38.3333,45,4.11E-06,79.5584
90,42,38.3333,72.3678,45,82.219
90,42,38.3333,54.7356,45,80.4317
110,42,20,90,0,69.2728
110,42,20,67.5,0,69.6776
110,42,20,45,0,66.2601
110,42,20,67.5,3.76E-06,69.1882
110,42,20,68.6329,22.5,64.8113
110,42,20,47.2658,22.5,65.5835
110,42,20,45,2.56E-06,69.1039
110,42,20,72.3678,45,67.0167
110,42,29.1667,90,0,80.9869
110,42,29.1667,67.5,0,81.1353
110,42,29.1667,45,0,80.0763
110,42,29.1667,67.5,2.33E-06,80.9627
110,42,29.1667,68.6329,22.5,79.4125
110,42,29.1667,47.2658,22.5,79.7449
110,42,29.1667,90,45,80.9383
110,42,29.1667,72.3678,45,80.1597
110,42,29.1667,54.7356,45,80.575
110,42,38.3333,90,0,90.1548
110,42,38.3333,67.5,0,90.0194
110,42,38.3333,45,0,90.8844
110,42,38.3333,67.5,7.62E-07,90.1728
110,42,38.3333,68.6329,22.5,91.5585
110,42,38.3333,47.2658,22.5,91.2279
110,42,38.3333,90,45,90.1906
110,42,38.3333,72.3678,45,90.9176
110,42,38.3333,54.7356,45,90.4878
130,42,20,90,0,76.2992
130,42,20,67.5,0,76.9458
130,42,20,45,0,71.0888
130,42,20,68.6329,22.5,69.2994
130,42,20,47.2658,22.5,70.3783
130,42,20,45,6.23E-06,75.9796
130,42,20,72.3678,45,72.7867
130,42,20,54.7356,45,73.8595
130,42,29.1667,90,0,89.1531
130,42,29.1667,67.5,0,89.587
130,42,29.1667,45,0,86.2975
130,42,29.1667,67.5,3.52E-07,89.0674
130,42,29.1667,68.6329,22.5,84.6877
130,42,29.1667,47.2658,22.5,85.5501
130,42,29.1667,45,5.27E-06,88.9839
130,42,29.1667,72.3678,45,86.8245
130,42,29.1667,54.7356,45,87.8153
130,42,38.3333,90,0,99.2305
130,42,38.3333,67.5,0,99.4014
130,42,38.3333,45,0,98.2458
130,42,38.3333,67.5,2.32E-06,99.2026
130,42,38.3333,68.6329,22.5,97.5196
130,42,38.3333,47.2658,22.5,97.8946
130,42,38.3333,90,45,99.1744
130,42,38.3333,72.3678,45,98.308
130,42,38.3333,54.7356,45,98.767
150,42,20,67.5,0,83.354
150,42,20,45,0,75.1288
150,42,20,67.5,1.32E-06,82.2603
150,42,20,68.6329,22.5,73.2945
150,42,20,47.2658,22.5,74.5741
150,42,20,45,5.79E-06,82.0214
150,42,20,72.3678,45,77.9221
150,42,20,54.7356,45,78.9792
150,42,29.1667,90,0,96.3637
150,42,29.1667,67.5,0,97.0529
150,42,29.1667,45,0,91.5396
150,42,29.1667,67.5,6.87E-07,96.2067
150,42,29.1667,68.6329,22.5,89.3714
150,42,29.1667,47.2658,22.5,90.6188
150,42,29.1667,90,45,96.0527
150,42,29.1667,72.3678,45,92.7499
150,42,29.1667,54.7356,45,94.0508
150,42,38.3333,90,0,107.2444
150,42,38.3333,67.5,0,107.6975
150,42,38.3333,45,0,104.479
150,42,38.3333,67.5,6.05E-06,107.1586
150,42,38.3333,68.6329,22.5,102.7934
150,42,38.3333,47.2658,22.5,103.7082
150,42,38.3333,90,45,107.0729
150,42,38.3333,72.3678,45,104.8665
150,42,38.3333,54.7356,45,105.9101
170,42,20,90,0,88.1261
170,42,20,67.5,0,89.1397
170,42,20,45,0,78.6325
170,42,20,67.5,3.62E-06,87.7911
170,42,20,68.6329,22.5,76.9369
170,42,20,45,7.99E-06,87.4708
170,42,20,72.3678,45,82.6052
170,42,20,54.7356,45,83.5209
170,42,29.1667,90,0,102.8846
170,42,29.1667,67.5,0,103.802
170,42,29.1667,45,0,96.1
170,42,29.1667,67.5,2.19E-06,102.6507
170,42,29.1667,68.6329,22.5,93.6306
170,42,29.1667,47.2658,22.5,95.1683
170,42,29.1667,90,45,102.4212
170,42,29.1667,72.3678,45,98.1462
170,42,29.1667,54.7356,45,99.5837
170,42,38.3333,90,0,114.489
170,42,38.3333,67.5,0,115.1982
170,42,38.3333,45,0,109.9242
170,42,38.3333,67.5,4.71E-07,114.3362
170,42,38.3333,68.6329,22.5,107.5773
170,42,38.3333,47.2658,22.5,108.916
170,42,38.3333,90,45,114.1854
170,42,38.3333,72.3678,45,110.8319
170,42,38.3333,54.7356,45,112.2526
190,42,20,90,0,93.2962
190,42,20,45,0,81.7352
190,42,20,67.5,2.38E-06,92.8715
190,42,20,68.6329,22.5,80.3096
190,42,20,47.2658,22.5,81.8034
190,42,20,90,45,92.4691
190,42,20,72.3678,45,86.9427
190,42,20,54.7356,45,87.6349
190,42,29.1667,90,0,108.8774
190,42,29.1667,67.5,0,109.995
190,42,29.1667,45,0,100.1539
190,42,29.1667,67.5,1.48E-06,108.5601
190,42,29.1667,68.6329,22.5,97.5694
190,42,29.1667,47.2658,22.5,99.323
190,42,29.1667,45,6.07E-06,108.2529
190,42,29.1667,72.3678,45,103.1361
190,42,29.1667,54.7356,45,104.5878
190,42,38.3333,90,0,121.1411
190,42,38.3333,67.5,0,122.0864
190,42,38.3333,45,0,114.7784
190,42,38.3333,67.5,1.32E-06,120.9155
190,42,38.3333,68.6329,22.5,111.9879
190,42,38.3333,47.2658,22.5,113.6673
190,42,38.3333,45,3.29E-06,120.6955
190,42,38.3333,72.3678,45,116.344
190,42,38.3333,54.7356,45,117.991
210,42,20,90,0,98.1063
210,42,20,67.5,0,99.3697
210,42,20,45,0,84.5264
210,42,20,67.5,2.70E-06,97.5924
210,42,20,68.6329,22.5,83.4656
210,42,20,90,45,97.1122
210,42,20,72.3678,45,91.0016
210,42,20,54.7356,45,91.4138
210,42,29.1667,90,0,114.4459
210,42,29.1667,67.5,0,115.7399
210,42,29.1667,45,0,103.8162
210,42,29.1667,67.5,2.26E-06,114.0436
210,42,29.1667,68.6329,22.5,101.247
210,42,29.1667,47.2658,22.5,103.1657
210,42,29.1667,45,7.19E-06,113.6583
210,42,29.1667,72.3678,45,107.8015
210,42,29.1667,54.7356,45,109.1795
210,42,38.3333,90,0,127.3175
210,42,38.3333,67.5,0,128.4767
210,42,38.3333,45,0,119.1678
210,42,38.3333,67.5,1.70E-06,127.0161
210,42,38.3333,68.6329,22.5,116.1003
210,42,38.3333,47.2658,22.5,118.0527
210,42,38.3333,90,45,126.7226
210,42,38.3333,72.3678,45,121.4927
210,42,38.3333,54.7356,45,123.252
230,42,20,90,0,102.6213
230,42,20,67.5,0,103.9753
230,42,20,45,0,87.0716
230,42,20,68.6329,22.5,86.4441
230,42,20,47.2658,22.5,88.0026
230,42,20,45,1.09E-06,101.4636
230,42,20,72.3678,45,94.8321
230,42,20,54.7356,45,94.9211
230,42,29.1667,90,0,119.6641
230,42,29.1667,67.5,0,121.11
230,42,29.1667,45,0,107.162
230,42,29.1667,67.5,4.42E-06,119.1769
230,42,29.1667,68.6329,22.5,104.711
230,42,29.1667,47.2658,22.5,106.7532
230,42,29.1667,90,45,118.7132
230,42,29.1667,72.3678,45,112.198
230,42,29.1667,54.7356,45,113.435
230,42,38.3333,90,0,133.0996
230,42,38.3333,67.5,0,134.4516
230,42,38.3333,45,0,123.1827
230,42,38.3333,67.5,1.88E-06,132.7183
230,42,38.3333,68.6329,22.5,119.9668
230,42,38.3333,47.2658,22.5,122.1396
230,42,38.3333,45,7.23E-06,132.3511
230,42,38.3333,72.3678,45,126.3382
230,42,38.3333,54.7356,45,128.126
250,42,29.1667,90,0,124.5853
250,42,29.1667,67.5,0,126.1651
250,42,29.1667,45,0,110.2439
250,42,29.1667,67.5,3.77E-06,124.0134
250,42,29.1667,68.6329,22.5,107.9932
250,42,29.1667,47.2658,22.5,110.1251
250,42,29.1667,72.3678,45,116.3654
250,42,29.1667,54.7356,45,117.4092
250,42,38.3333,67.5,0,140.0733
250,42,38.3333,45,0,126.888
250,42,38.3333,67.5,1.53E-06,138.0863
250,42,38.3333,68.6329,22.5,123.6243
250,42,38.3333,47.2658,22.5,125.9762
250,42,38.3333,90,45,137.6437
250,42,38.3333,72.3678,45,130.9276
250,42,38.3333,54.7356,45,132.6751
70,54,20,90,0,43.1263
70,54,20,67.5,0,42.7087
70,54,20,67.5,3.91E-07,43.1678
70,54,20,68.6329,22.5,48.9162
70,54,20,47.2658,22.5,47.2477
70,54,20,45,6.37E-06,43.2124
70,54,20,72.3678,45,45.9166
70,54,20,54.7356,45,43.682
70,54,29.1667,90,0,51.1446
70,54,29.1667,67.5,0,50.41
70,54,29.1667,45,0,53.701
70,54,29.1667,67.5,2.70E-06,51.2077
70,54,29.1667,68.6329,22.5,60.9788
70,54,29.1667,47.2658,22.5,57.862
70,54,29.1667,45,4.84E-06,51.2772
70,54,29.1667,72.3678,45,56.0604
70,54,29.1667,54.7356,45,51.8924
70,54,38.3333,90,0,57.5217
70,54,38.3333,67.5,0,56.4829
70,54,38.3333,45,0,60.5919
70,54,38.3333,67.5,2.71E-06,57.6042
70,54,38.3333,68.6329,22.5,70.9129
70,54,38.3333,47.2658,22.5,66.4552
70,54,38.3333,90,45,57.6956
70,54,38.3333,72.3678,45,64.4591
70,54,38.3333,54.7356,45,58.4157
90,54,47.5,90,0,81.8957
90,54,47.5,67.5,0,80.9576
90,54,47.5,45,0,85.8161
90,54,47.5,67.5,1.03E-06,81.973
90,54,47.5,68.6329,22.5,93.07
90,54,47.5,47.2658,22.5,89.8519
90,54,47.5,90,45,82.0551
90,54,47.5,72.3678,45,87.9473
90,54,47.5,54.7356,45,83.3838
110,54,20,90,0,66.8105
110,54,20,67.5,0,67.0441
110,54,20,45,0,65.0598
110,54,20,67.5,2.22E-06,66.7681
